id,refid,pred,disp,para,p_fam,p_g,p_sp,sp,a_g,a_sp,continent,log_avg_diam,log_ant_size,disp_self,disp_myrm,disp_vert,disp_wind,plant_sp,h_sp,omni_sp,hab_forest,hab_shrubland,hab_desert,hab_grassland,hab_crop,hab_urban,lform_annual,lform_perenniel,ghab_forbherb,ghab_graminoid,ghab_shrubtree,ghab_other,shape_longnarrow,shape_round,shape_sphere,shape_odd,surface_smooth,surface_middle,surface_rugous,surface_appendage,lform,ghab,shape,surface,hab,country,diam_min,diam_max,avg_diam,ant_lmin,ant_lmax,ant_size,myrm,depo,disp.prob1,pred.prob1,para.prob1,result,dispersal,diet
2768,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Odontomachus,chelifer,South_America,0.977723605,0.916453949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,7.5,9,8.25,1,1,0.930780923,0.025932051,0.096556344,disp,myrm,other
2769,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Carebara,urichi,South_America,0.977723605,0.176091259,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1,2,1.5,1,1,0.807624897,0.049162842,0.265826735,disp,myrm,other
2770,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pachycondyla,striata,South_America,0.977723605,0.971971276,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,8.75,10,9.375,1,1,0.936197804,0.024703966,0.088864025,disp,myrm,other
2771,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2772,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2773,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2774,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2775,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2776,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2777,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2778,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2779,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.836319712,0.044183156,0.227617903,disp,myrm,other
2780,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1,2,1.5,1,1,0.807624897,0.041465621,0.265826735,disp,myrm,omni
2781,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1,2,1.5,1,1,0.807624897,0.041465621,0.265826735,disp,myrm,omni
2782,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1,2,1.5,1,1,0.807624897,0.041465621,0.265826735,disp,myrm,omni
2783,470,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,forest,Brazil,8,11,9.5,1,2,1.5,1,1,0.807624897,0.041465621,0.265826735,disp,myrm,omni
2785,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Dorymyrmex,brunneus,South_America,0.977723605,0.458637849,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,2.75,3,2.875,1,1,0.915606521,0.122941167,0.137456561,disp,myrm,other
2786,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,gertrudae,South_America,0.977723605,0.224014811,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,1.6,1.75,1.675,1,1,0.88238283,0.14747937,0.190017429,disp,myrm,other
2787,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.894380143,0.139007295,0.171245591,disp,myrm,other
2788,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Pheidole,unknown,South_America,0.977723605,0.301029996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,1.5,2.5,2,1,1,0.894380143,0.139007295,0.171245591,disp,myrm,other
2789,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,1,2,1.5,1,1,0.874334475,0.410306131,0.202472143,disp,myrm,omni
2790,472,0,1,0,Euphorbiaceae,Ricinus,communis,Ricinus communis,Solenopsis,unknown,South_America,0.977723605,0.176091259,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,perennial,both,round,smooth,human,Brazil,8,11,9.5,1,2,1.5,1,1,0.874334475,0.410306131,0.202472143,disp,myrm,omni
2822,481,0,1,1,Melanthiaceae,Trillium,ovatum,Trillium ovatum,Lasius,pallitarsis,North_America,1.301029996,0.397940009,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,12,28,20,2.25,2.75,2.5,1,1,0.695605339,0.042107278,0.044985616,disp.para,myrm,omni
2875,494,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Aphaenogaster,rudis,North_America,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,5,7,6,1,1,0.838542243,0.063579633,0.020760694,disp,myrm,other
2944,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Aphaenogaster,unknown,Oceania,0.511883361,0.812913357,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,4,9,6.5,1,1,0.863475014,0.092493996,0.02882309,disp,myrm,other
2945,500,0,1,0,Fabaceae,Acacia,terminalis,Acacia terminalis,Camponotus,unknown,Oceania,0.711807229,0.875061263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3.8,6.5,5.15,3,12,7.5,1,1,0.747999273,0.151463056,0.077657478,disp,myrm,other
2946,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Camponotus,unknown,Oceania,0.511883361,0.875061263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,3,12,7.5,1,1,0.874590844,0.087921859,0.024191421,disp,myrm,other
2949,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Crematogaster,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1,3,2,1,1,0.738773997,0.06728292,0.11554839,disp,myrm,hd
2950,500,0,0,1,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Crematogaster,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1,3,2,1,1,0.738773997,0.06728292,0.11554839,para,myrm,hd
2951,500,0,0,1,Fabaceae,Acacia,terminalis,Acacia terminalis,Anonychomyrma,nitidiceps,Oceania,0.711807229,0.352182518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,Australia,3.8,6.5,5.15,2,2.5,2.25,1,1,0.566068994,0.221944991,0.2243322,para,myrm,other
2952,500,0,0,1,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Anonychomyrma,nitidiceps,Oceania,0.511883361,0.352182518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,2,2.5,2.25,1,1,0.753995192,0.133487003,0.101252925,para,myrm,other
2955,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Iridomyrmex,rufoniger,Oceania,0.511883361,0.352182518,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,2,2.5,2.25,1,1,0.753995192,0.054506141,0.101252925,disp,myrm,omni
2956,500,0,0,1,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Iridomyrmex,rufoniger,Oceania,0.511883361,0.352182518,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,2,2.5,2.25,1,1,0.753995192,0.054506141,0.101252925,para,myrm,omni
2958,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Iridomyrmex,unknown,Oceania,0.511883361,0.544068044,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,2,5,3.5,1,1,0.805611502,0.046289927,0.060714023,disp,myrm,omni
2960,500,0,0,1,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Meranoplus,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.5,2.5,2,1,1,0.824455888,0.176159863,0.177261671,para,myrm,plant
2962,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Nylanderia,vaga,Oceania,0.511883361,-0.022276395,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,0.8,1.1,0.95,1,1,0.629777109,0.177301302,0.249887766,disp,myrm,other
2967,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Pheidole,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.5,2.5,2,1,1,0.738773997,0.138881568,0.11554839,disp,myrm,other
2968,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Pheidole,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.5,2.5,2,1,1,0.738773997,0.138881568,0.11554839,disp,myrm,other
2969,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Pheidole,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.5,2.5,2,1,1,0.738773997,0.138881568,0.11554839,disp,myrm,other
2970,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Pheidole,unknown,Oceania,0.511883361,0.301029996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.5,2.5,2,1,1,0.738773997,0.138881568,0.11554839,disp,myrm,other
2972,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Prolasius,unknown,Oceania,0.511883361,0.347330015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1.75,2.7,2.225,1,1,0.752577236,0.13399104,0.102538616,disp,myrm,other
2973,500,0,1,0,Fabaceae,Acacia,terminalis,Acacia terminalis,Rhytidoponera,metallica,Oceania,0.711807229,0.602059991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,unknown,3.8,6.5,5.15,3.75,4.25,4,1,1,0.658973035,0.185668672,0.138200623,disp,myrm,other
2974,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Rhytidoponera,metallica,Oceania,0.511883361,0.602059991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,3.75,4.25,4,1,1,0.81949437,0.109631674,0.051816024,disp,myrm,other
2976,500,0,1,0,Fabaceae,Bossiaea,obcordata,Bossiaea obcordata,Solenopsis,unknown,Oceania,0.511883361,0.176091259,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Australia,2,4.5,3.25,1,2,1.5,1,1,0.699130495,0.131138629,0.15795226,disp,myrm,omni
3018,511,0,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Messor,bouvieri,Europe,0.352182518,0.559308011,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,2,2.5,2.25,2.75,4.5,3.625,0,1,0.831884159,0.065883633,0.014726257,NA,myrm,plant
3020,511,0,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Messor,marocanus,Europe,0.352182518,0.62838893,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,2,2.5,2.25,4,4.5,4.25,0,1,0.846532289,0.06217282,0.011741277,NA,myrm,plant
3022,511,0,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Pheidole,pallidula,Europe,0.352182518,0.210853365,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,2,2.5,2.25,1.5,1.75,1.625,0,1,0.941135674,0.00088331,0.028039883,NA,myrm,hd
3024,511,0,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Plagiolepis,pygmaea,Europe,0.352182518,-0.045757491,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,2,2.5,2.25,0.8,1,0.9,0,1,0.914383676,0.002481785,0.06338746,NA,myrm,other
3026,511,0,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Tapinoma,nigerrimum,Europe,0.352182518,0.410777233,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,shrubland,Spain,2,2.5,2.25,2.4,2.75,2.575,0,1,0.956319864,0.00164953,0.014629079,NA,myrm,other
3028,512,1,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Cataglyphis,velox,Europe,0.352182518,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,5,7,6,1,1,0.981011865,0.001660087,0.006207766,pred.disp,myrm,other
3030,512,1,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Messor,barbarus,Europe,0.352182518,0.68797462,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,3.75,6,4.875,1,1,0.986747261,0.002848782,0.013710134,pred,myrm,plant
3032,512,1,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Messor,bouvieri,Europe,0.352182518,0.559308011,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,2.75,4.5,3.625,1,1,0.983823754,0.003196011,0.020871602,pred,myrm,plant
3034,512,1,0,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Messor,marocanus,Europe,0.352182518,0.62838893,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,4,4.5,4.25,1,1,0.985464528,0.003004643,0.016662039,pred,myrm,plant
3038,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Pheidole,pallidula,Europe,0.352182518,0.210853365,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,1.5,1.75,1.625,1,1,0.95490278,0.001235332,0.039518236,disp,myrm,hd
3039,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Pheidole,pallidula,Europe,0.352182518,0.210853365,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,1.5,1.75,1.625,1,1,0.95490278,0.001235332,0.039518236,disp,myrm,hd
3040,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Pheidole,pallidula,Europe,0.352182518,0.210853365,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,1.5,1.75,1.625,1,1,0.95490278,0.001235332,0.039518236,disp,myrm,hd
3042,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Tapinoma,nigerrimum,Europe,0.352182518,0.410777233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,Spain,2,2.5,2.25,2.4,2.75,2.575,1,1,0.966661512,0.002306206,0.020734724,disp,myrm,other
3044,512,1,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Cataglyphis,velox,Europe,0.352182518,0.77815125,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,grassland,Spain,2,2.5,2.25,5,7,6,1,1,0.945791635,0.011498261,0.004360749,pred.disp,myrm,other
3046,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Plagiolepis,pygmaea,Europe,0.352182518,-0.045757491,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,grassland,Spain,2,2.5,2.25,0.8,1,0.9,1,1,0.826887643,0.023769582,0.06338746,disp,myrm,other
3048,512,0,1,0,Euphorbiaceae,Euphorbia,nicaeensis,Euphorbia nicaeensis,Tapinoma,nigerrimum,Europe,0.352182518,0.410777233,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,grassland,Spain,2,2.5,2.25,2.4,2.75,2.575,1,1,0.907337673,0.015912447,0.014629079,disp,myrm,other
3079,518,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Solenopsis,invicta,North_America,0.84509804,0.327358934,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,2,2.25,2.125,1,1,0.718821969,0.092322726,0.049703477,disp,myrm,other
3080,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Aphaenogaster,flemingi,North_America,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,5,7,6,1,1,0.838542243,0.063579633,0.020760694,disp,myrm,other
3081,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Aphaenogaster,fulva,North_America,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,5,7,6,1,1,0.838542243,0.063579633,0.020760694,disp,myrm,other
3082,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Aphaenogaster,texana,North_America,0.84509804,0.77815125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,5,7,6,1,1,0.838542243,0.063579633,0.020760694,disp,myrm,other
3083,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Camponotus,castaneus,North_America,0.84509804,0.954242509,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,8,10,9,1,1,0.872616678,0.054802828,0.014680354,disp,myrm,other
3084,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Crematogaster,ashmeadi,North_America,0.84509804,0.439332694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,2.5,3,2.75,1,1,0.753001647,0.084247107,0.040117352,disp,myrm,other
3085,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Formica,pallidefulva,North_America,0.84509804,0.698970004,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,4.75,5.25,5,1,1,0.820968373,0.031573215,0.024242643,disp,myrm,hd
3086,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Formica,subsericea,North_America,0.84509804,0.665111737,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,4.25,5,4.625,1,1,0.813009599,0.069887288,0.025899855,disp,myrm,other
3087,519,0,1,0,Papaveraceae,Sanguinaria,canadensis,Sanguinaria canadensis,Solenopsis,invicta,North_America,0.84509804,0.327358934,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,5,9,7,2,2.25,2.125,1,1,0.718821969,0.092322726,0.049703477,disp,myrm,other
