Code,Target_species,sp,Target_Genus,Target_Family,Habitat,Dispersal.Phase,hoarder_Species,hoarder_Family,mode,Disperser_group,Location,Source,
979,Kobresia_myosuroides,Kobresia myosuroides,Kobresia,Cyperaceae,Temperate,Secondary,Spermophilus_parryii,Sciuridae,cache,Rodent,Alaska,Gillis et al. (2005),
988,Larix_leptolepis,Larix leptolepis,Larix,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
995,Lecomtedoxa_henriquesii,Lecomtedoxa henriquesii,Lecomtedoxa,Sapotaceae,Arid,Primary,Paraxerus_palliatus,Sciuridae,cache,Rodent,South Africa,Viljoen (1983),
1025,Licania_kunthiana,Licania kunthiana,Licania,Chrysobalanaceae,Tropical,Secondary,Sciurus_aestuans,Sciuridae,cache,Rodent,Brazil,Ribeiro (2004),
1026,Licania_kunthiana,Licania kunthiana,Licania,Chrysobalanaceae,Tropical,Secondary,Sciurus_aestuans,Sciuridae,cache,Rodent,Brazil,Ribeiro (2004),
1027,Licania_leptostachya,Licania leptostachya,Licania,Chrysobalanaceae,Tropical,Primary,Sciurus_aestuans,Sciuridae,cache,Rodent,Brazil,Ribeiro (2004),
1028,Licania_leptostachya,Licania leptostachya,Licania,Chrysobalanaceae,Tropical,Primary,Sciurus_aestuans,Sciuridae,cache,Rodent,Brazil,Ribeiro (2004),
1060,Litsea_sp.,Litsea sp.,Litsea,Lauraceae,Tropical,Secondary,Callosciurus_pygerythrus,Sciuridae,cache,Rodent,India,Sidhu & Datta (2015),
1080,Luzula_sp.,Luzula sp.,Luzula,Juncaceae,Temperate,Secondary,Spermophilus_parryii,Sciuridae,cache,Rodent,Alaska,Gillis et al. (2005),
1093,Magnolia_hodgsonii,Magnolia hodgsonii,Magnolia,Magnoliaceae,Tropical,Secondary,Callosciurus_pygerythrus,Sciuridae,cache,Rodent,India,Sidhu & Datta (2015),
1094,Magnolia_kobus,Magnolia kobus,Magnolia,Magnoliaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1095,Magnolia_obovata,Magnolia obovata,Magnolia,Magnoliaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1101,Mangifera_indica,Mangifera indica,Mangifera,Anacardiaceae,Tropical,Secondary,Ratufa_indica,Sciuridae,cache,Rodent,India,Somanathan et al. (2007),
1105,Manilkara_zapota,Manilkara zapota,Manilkara,Sapotaceae,Tropical,Secondary,squirrel,Sciuridae,cache,Rodent,Mexico,Mendoza & Dirzo (2007),
1155,Mucuna_argyrophylla,Mucuna argyrophylla,Mucuna,Fabaceae,Tropical,Secondary,squirrel,Sciuridae,cache,Rodent,Mexico,Mendoza & Dirzo (2007),
1158,Mucuna_sloanei,Mucuna sloanei,Mucuna,Fabaceae,Tropical,Secondary,squirrel,Sciuridae,cache,Rodent,Mexico,Mendoza & Dirzo (2007),
1169,Myristica_beddomei,Myristica beddomei,Myristica,Myristicaceae,Tropical,Secondary,Funambulus_sublineatus,Sciuridae,cache,Rodent,India,Chetana & Ganesh (2013),
1207,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,"Microsciurus_mimulus, Sciurus_granatensis",Sciuridae,cache,Rodent,Colombia,Franco-Quimbay & Rojas-Robles (2015),
1210,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Microsciurus_mimulus,Sciuridae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1211,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Sciurus_granatensis,Sciuridae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1214,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Microsciurus_mimulus,Sciuridae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1215,Oenocarpus_bataua,Oenocarpus bataua,Oenocarpus,Arecaceae,Tropical,Secondary,Sciurus_granatensis,Sciuridae,cache,Rodent,Colombia,Rojas-Robles et al. (2010),
1222,Olea_dioica,Olea dioica,Olea,Oleaceae,Tropical,Secondary,Ratufa_indica,Sciuridae,cache,Rodent,India,Somanathan et al. (2007),
1226,Opuntia_phaecantha,Opuntia phaecantha,Opuntia,Cactaceae,Arid,Primary,Ammospermophilus_leucurus,Sciuridae,cache,Rodent,USA,Borchert (2016),
1246,Paeonia_brownii,Paeonia brownii,Paeonia,Paeoniaceae,Temperate,Secondary,Several species rodents,Sciuridae,cache,Rodent,USA,Barga & Vander Wall (2013),
1249,Panda_oleosa,Panda oleosa,Panda,Pandaceae,Tropical,Secondary,Epixerus_ebii,Sciuridae,cache,Rodent,Gabon,Emmons (1980),
1275,Pedicularis_sp.,Pedicularis sp.,Pedicularis,Scrophulariaceae,Temperate,Secondary,Spermophilus_parryii,Sciuridae,cache,Rodent,Alaska,Gillis et al. (2005),
1293,Picea_abies,Picea abies,Picea,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1295,Picea_glauca,Picea glauca,Picea,Pinaceae,Temperate,Secondary,Tamiasciurus_hudsonicus,Sciuridae,cache,Rodent,USA,Archibald et al. (2013),
1297,Picea_glehnii,Picea glehnii,Picea,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1298,Picea_jezoensis,Picea jezoensis,Picea,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1309,Pinus_albicaulis,Pinus albicaulis,Pinus,Pinaceae,Temperate,Primary,Spermophilus_lateralis,Sciuridae,cache,Rodent,USA,Hutchins & Lanner (1982),
1310,Pinus_albicaulis,Pinus albicaulis,Pinus,Pinaceae,Temperate,Primary,Tamiasciurus_hudsonicus,Sciuridae,cache,Rodent,USA,Hutchins & Lanner (1982),
1320,Pinus_banksiana,Pinus banksiana,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1321,Pinus_banksiana,Pinus banksiana,Pinus,Pinaceae,Temperate,Secondary,Tamiasciurus_hudsonicus,Sciuridae,cache,Rodent,USA,Setterington & Keppie (1997),
1328,Pinus_cembra,Pinus cembra,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Italy,Zong et al. (2014),
1330,Pinus_cembra,Pinus cembra,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Italy,Zong et al. (2010),
1336,Pinus_contorta,Pinus contorta,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2008),
1342,Pinus_densiflora,Pinus densiflora,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1365,Pinus_jeffreyi,Pinus jeffreyi,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (1993),
1366,Pinus_jeffreyi,Pinus jeffreyi,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2002),
1367,Pinus_jeffreyi,Pinus jeffreyi,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2008),
1368,Pinus_jeffreyi,Pinus jeffreyi,Pinus,Pinaceae,Temperate,Secondary,Spermophilus_beecheyi,Sciuridae,cache,Rodent,Mexico,Vander Wall et al. (2012),
1369,Pinus_jeffreyi,Pinus jeffreyi,Pinus,Pinaceae,Temperate,Secondary,Tamias_obscurus,Sciuridae,cache,Rodent,Mexico,Vander Wall et al. (2012),
1371,Pinus_koraiensis,Pinus koraiensis,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Hayashida (1989),
1372,Pinus_koraiensis,Pinus koraiensis,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1373,Pinus_koraiensis,Pinus koraiensis,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Miyaki (1987),
1376,Pinus_koraiensis,Pinus koraiensis,Pinus,Pinaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Yi et al. (2011),
1378,Pinus_koraiensis,Pinus koraiensis,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,China,Zhang et al. (2016),
1380,Pinus_lambertiana,Pinus lambertiana,Pinus,Pinaceae,Temperate,Primary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Thayer & Vander Wall (2005),
1381,Pinus_lambertiana,Pinus lambertiana,Pinus,Pinaceae,Temperate,Primary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2002),
1382,Pinus_lambertiana,Pinus lambertiana,Pinus,Pinaceae,Temperate,Primary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2008),
1388,Pinus_monophylla,Pinus monophylla,Pinus,Pinaceae,Arid,Primary,Ammospermophilus_leucurus,Sciuridae,cache,Rodent,USA,Hollander & Vander Wall (2004),
1389,Pinus_monophylla,Pinus monophylla,Pinus,Pinaceae,Arid,Primary,Tamias_mininmus,Sciuridae,cache,Rodent,USA,Hollander & Vander Wall (2004),
1396,Pinus_nigra,Pinus nigra,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1399,Pinus_palustris,Pinus palustris,Pinus,Pinaceae,Tropical,Secondary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Ansley (2006),
1401,Pinus_parviflora,Pinus parviflora,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1404,Pinus_ponderosa,Pinus ponderosa,Pinus,Pinaceae,Temperate,Secondary,Tamias_senex,Sciuridae,cache,Rodent,USA,Fiehler (2007),
1407,Pinus_ponderosa,Pinus ponderosa,Pinus,Pinaceae,Temperate,Secondary,Spermophilus_lateralis,Sciuridae,cache,Rodent,USA,Saigo (1968),
1408,Pinus_ponderosa,Pinus ponderosa,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Saigo (1968),
1409,Pinus_ponderosa,Pinus ponderosa,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2002),
1410,Pinus_ponderosa,Pinus ponderosa,Pinus,Pinaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (2008),
1414,Pinus_pumila,Pinus pumila,Pinus,Pinaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Hayashida (2003),
1415,Pinus_pumila,Pinus pumila,Pinus,Pinaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,Japan,Hayashida (2003),
1420,Pinus_pungens,Pinus pungens,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1421,Pinus_rigida,Pinus rigida,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1427,Pinus_sibirica,Pinus sibirica,Pinus,Pinaceae,Temperate,Primary,Eutamias,Sciuridae,cache,Rodent,Siberia,Vander Wall (1990),
1432,Pinus_strobus,Pinus strobus,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1436,Pinus_sylvestris,Pinus sylvestris,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Belgium,Wauter & Casale (1996),
1440,Pinus_thunbergii,Pinus thunbergii,Pinus,Pinaceae,Temperate,Secondary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1481,Podophyllum_peltatum,Podophyllum peltatum,Podophyllum,Berberidaceae,Temperate,Secondary,Tamias_striatus,Sciuridae,cache,Rodent,USA,Miederhauser & Matlack (2017),
1487,Polygonum_viviparum,Polygonum viviparum,Polygonum,Polygonaceae,Temperate,Secondary,Spermophilus_parryii,Sciuridae,cache,Rodent,Alaska,Gillis et al. (2005),
1492,Potentilla_sp.,Potentilla sp.,Potentilla,Rosaceae,Temperate,Secondary,Spermophilus_parryii,Sciuridae,cache,Rodent,Alaska,Gillis et al. (2005),
1507,Pouteria_sapota,Pouteria sapota,Pouteria,Sapotaceae,Tropical,Secondary,squirrel,Sciuridae,cache,Rodent,Mexico,Mendoza & Dirzo (2007),
1538,Prunus_andersonii,Prunus andersonii,Prunus,Rosaceae,Arid,Primary,Ammospermophilus_leucurus,Sciuridae,cache,Rodent,USA,Beck & Vander Wall (2010),
1541,Prunus_armeniaca,Prunus armeniaca,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Ji-Qi & Zhi-Bin (2004),
1544,Prunus_armeniaca,Prunus armeniaca,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2014),
1545,Prunus_armeniaca,Prunus armeniaca,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2016),
1548,Prunus_ceylanica,Prunus ceylanica,Prunus,Rosaceae,Tropical,Secondary,Callosciurus_pygerythrus,Sciuridae,cache,Rodent,India,Sidhu & Datta (2015),
1554,Prunus_davidiana,Prunus davidiana,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2015),
1555,Prunus_davidiana,Prunus davidiana,Prunus,Rosaceae,Temperate,Secondary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Zhang et al. (2015),
1556,Prunus_davidiana,Prunus davidiana,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2014),
1558,Prunus_dulcis,Prunus dulcis,Prunus,Rosaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Delgado (2017),
1564,Prunus_persica,Prunus persica,Prunus,Rosaceae,Temperate,Secondary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2014),
1569,Prunus_sibirica,Prunus sibirica,Prunus,Rosaceae,Temperate,Primary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Zhang et al. (2015),
1570,Prunus_sibirica,Prunus sibirica,Prunus,Rosaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Zhang et al. (2015),
1575,Prunus_virginiana,Prunus virginiana,Prunus,Rosaceae,Temperate,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Beck & Vander Wall (2010),
1576,Prunus_virginiana,Prunus virginiana,Prunus,Rosaceae,Temperate,Secondary,Tamias_quadrimaculatus,Sciuridae,cache,Rodent,USA,Beck & Vander Wall (2010),
1586,Pseudotsuga_macrocarpa,Pseudotsuga macrocarpa,Pseudotsuga,Pinaceae,Temperate,Secondary,Tamias_merriami,Sciuridae,cache,Rodent,USA,Vander Wall et al. (2006),
1599,Purshia_tridentata,Purshia tridentata,Purshia,Rosaceae,Arid,Secondary,Tamias_amoenus,Sciuridae,cache,Rodent,USA,Vander Wall (1994),
1600,Quercus_acutifolia,Quercus acutifolia,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1604,Quercus_agrifolia,Quercus agrifolia,Quercus,Fagaceae,Mediterranean,Primary,Sciurus_griseus,Sciuridae,cache,Rodent,USA,Griffin (1971),
1605,Quercus_agrifolia,Quercus agrifolia,Quercus,Fagaceae,Mediterranean,Primary,Spermophilus_beecheyi,Sciuridae,cache,Rodent,USA,Griffin (1971),
1614,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,Glaucomys_volans,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1615,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1616,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1617,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,Tamias_striatus,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1618,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Kellner et al. (2016),
1621,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,"Sciurus_carolinensis, Sciurus_niger",Sciuridae,cache,Rodent,USA,Moore et al. (2007),
1623,Quercus_alba,Quercus alba,Quercus,Fagaceae,Temperate,Primary,"Sciurus_carolinensis, Tamias_striatus",Sciuridae,cache,Rodent,USA,Steele et al. (2001),
1624,Quercus_aliena,Quercus aliena,Quercus,Fagaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Lei et al. (2012),
1634,Quercus_candicans,Quercus candicans,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1655,Quercus_crassifolia,Quercus crassifolia,Quercus,Fagaceae,Tropical,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1657,Quercus_crassipes,Quercus crassipes,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1663,Quercus_crispipilis,Quercus crispipilis,Quercus,Fagaceae,Tropical,Primary,Sciurus_griseoflavus_chiapensis,Sciuridae,cache,Rodent,Mexico,Quintana-Ascensio et al. (1992),
1664,Quercus_dentata,Quercus dentata,Quercus,Fagaceae,Temperate,Primary,Eutamias,Sciuridae,cache,Rodent,Japan,Vander Wall (1990),
1667,Quercus_douglasii,Quercus douglasii,Quercus,Fagaceae,Mediterranean,Primary,Sciurus_griseus,Sciuridae,cache,Rodent,USA,Griffin (1971),
1668,Quercus_douglasii,Quercus douglasii,Quercus,Fagaceae,Mediterranean,Primary,Spermophilus_beecheyi,Sciuridae,cache,Rodent,USA,Griffin (1971),
1685,Quercus_geminata,Quercus geminata,Quercus,Fagaceae,Tropical,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Ansley (2006),
1692,Quercus_germana,Quercus germana,Quercus,Fagaceae,Tropical,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Pérez-Ramos et al. (2017),
1700,Quercus_glaucoides,Quercus glaucoides,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1717,Quercus_kelloggii,Quercus kelloggii,Quercus,Fagaceae,Mediterranean,Primary,"Tamias_merriami, Otospermophilus_beecheyi",Sciuridae,cache,Rodent,USA,Borchert & Tyler (2010),
1722,Quercus_laeta,Quercus laeta,Quercus,Fagaceae,Arid,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1727,Quercus_laurina,Quercus laurina,Quercus,Fagaceae,Tropical,Primary,Sciurus,Sciuridae,cache,Rodent,Mexico,López-Barrera et al. (2006),
1728,Quercus_liaotungensis,Quercus liaotungensis,Quercus,Fagaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Lei et al. (2012),
1730,Quercus_liaotungensis,Quercus liaotungensis,Quercus,Fagaceae,Temperate,Primary,Sciurotamias_davidianus,Sciuridae,cache,Rodent,China,Wang & Ma (1999),
1733,Quercus_lobata,Quercus lobata,Quercus,Fagaceae,Mediterranean,Primary,Sciurus_griseus,Sciuridae,cache,Rodent,USA,Griffin (1971),
1734,Quercus_lobata,Quercus lobata,Quercus,Fagaceae,Mediterranean,Primary,Spermophilus_beecheyi,Sciuridae,cache,Rodent,USA,Griffin (1971),
1742,Quercus_lobata,Quercus lobata,Quercus,Fagaceae,Temperate,Primary,Sciurus_griseus,Sciuridae,cache,Rodent,USA,Pesendorfer & Koenig (2016),
1744,Quercus_macrocarpa,Quercus macrocarpa,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Stapanian & Smith (1984),
1748,Quercus_mexicana,Quercus mexicana,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1749,Quercus_microphylla,Quercus microphylla,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1751,Quercus_mongolica,Quercus mongolica,Quercus,Fagaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Japan,Lee (2002),
1752,Quercus_mongolica,Quercus mongolica,Quercus,Fagaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Lei et al. (2012),
1756,Quercus_montana,Quercus montana,Quercus,Fagaceae,Temperate,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Vander Wall (1990),
1760,Quercus_muehlenbergii,Quercus muehlenbergii,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Cilles et al. (2016),
1761,Quercus_muehlenbergii,Quercus muehlenbergii,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Cilles et al. (2016),
1762,Quercus_muehlenbergii,Quercus muehlenbergii,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Stapanian & Smith (1984),
1765,Quercus_nigra,Quercus nigra,Quercus,Fagaceae,Temperate,Primary,Tamiasciurus_hudsonicus,Sciuridae,cache,Rodent,USA,Vander Wall (1990),
1768,Quercus_obtusata,Quercus obtusata,Quercus,Fagaceae,Temperate,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1770,Quercus_oleoides,Quercus oleoides,Quercus,Fagaceae,Tropical,Primary,Sciurus_variegatoides,Sciuridae,cache,Rodent,Costa Rica,Boucher (1981),
1777,Quercus_palustris,Quercus palustris,Quercus,Fagaceae,Tropical,Primary,"Sciurus_carolinensis, Sciurus_niger",Sciuridae,cache,Rodent,USA,Moore et al. (2007),
1791,Quercus_prinus,Quercus prinus,Quercus,Fagaceae,Temperate,Primary,Glaucomys_volans,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1792,Quercus_prinus,Quercus prinus,Quercus,Fagaceae,Temperate,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1793,Quercus_prinus,Quercus prinus,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1794,Quercus_prinus,Quercus prinus,Quercus,Fagaceae,Temperate,Primary,Tamias_striatus,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1814,Quercus_robur,Quercus robur,Quercus,Fagaceae,Temperate,Primary,Sciurus_vulgaris,Sciuridae,cache,Rodent,Belgium,Wauter & Casale (1996),
1818,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,Glaucomys_volans,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1819,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,Sciurus_carolinensis,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1820,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,Sciurus_niger,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1821,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,Tamias_striatus,Sciuridae,cache,Rodent,USA,Blythe et al. (2015),
1825,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,"Sciurus_carolinensis, Sciurus_niger",Sciuridae,cache,Rodent,USA,Moore et al. (2007),
1827,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,"Sciurus_carolinensis, Tamias_striatus",Sciuridae,cache,Rodent,USA,Steele et al. (2001),
1828,Quercus_rubra,Quercus rubra,Quercus,Fagaceae,Temperate,Primary,,Sciuridae,cache,Rodent,USA,Wróbel & Zwolak (2013),
1832,Quercus_rugosa,Quercus rugosa,Quercus,Fagaceae,Tropical,Primary,Sciurus_aureogaster,Sciuridae,cache,Rodent,Mexico,Steele et al. (2001),
1834,Quercus_schottkyana,Quercus schottkyana,Quercus,Fagaceae,Temperate,Secondary,Callosciurus_erythraeus,Sciuridae,cache,Rodent,China,Xia et al. (2016),
1835,Quercus_segoviensis,Quercus segoviensis,Quercus,Fagaceae,Tropical,Primary,Sciurus,Sciuridae,cache,Rodent,Mexico,López-Barrera et al. (2006),
1842,Quercus_serrata,Quercus serrata,Quercus,Fagaceae,Temperate,Primary,Sciurus_lis,Sciuridae,cache,Rodent,Japan,Iida (2006),
1843,Quercus_serrata,Quercus serrata,Quercus,Fagaceae,Temperate,Primary,Tamias_sibiricus,Sciuridae,cache,Rodent,China,Lei et al. (2012),
